"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","39.95","40.01","39.98"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","GPU Speed Of Light Throughput","L2 Cache Throughput","%","3.39","3.43","3.41"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","GPU Speed Of Light Throughput","SM Active Cycles","cycle","1,186.16","1,187.72","1,186.89"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","5.71","5.76","5.73"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Block Size","","512.00","512.00","512.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Grid Size","","16.00","16.00","16.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Registers Per Thread","register/thread","33.00","33.00","33.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77","32.77","32.77"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","5.00","5.00","5.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Threads","thread","8,192.00","8,192.00","8,192.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Launch Statistics","Waves Per SM","","0.07","0.07","0.07"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Block Limit Registers","block","3.00","3.00","3.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Block Limit Shared Mem","block","5.00","5.00","5.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Block Limit Warps","block","3.00","3.00","3.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Theoretical Active Warps per SM","warp","48.00","48.00","48.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Theoretical Occupancy","%","100.00","100.00","100.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Achieved Occupancy","%","32.08","32.64","32.35"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(4, 2, 2)","0","8.6","3","Occupancy","Achieved Active Warps Per SM","warp","15.40","15.67","15.53"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.08","9.43","9.25"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.30","1.35","1.33"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","11,182.00","11,298.00","11,241.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","Memory Throughput","%","34.23","34.57","34.39"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","DRAM Throughput","%","8.67","8.77","8.72"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","Duration","usecond","8.35","8.58","8.47"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","48.89","49.84","49.26"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","L2 Cache Throughput","%","18.57","18.73","18.65"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","SM Active Cycles","cycle","7,742.33","7,892.82","7,833.94"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","34.23","34.57","34.39"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Block Size","","512.00","512.00","512.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Grid Size","","128.00","128.00","128.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Registers Per Thread","register/thread","33.00","33.00","33.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77","32.77","32.77"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02","1.02","1.02"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0.00","0.00","0.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Static Shared Memory Per Block","Kbyte/block","5.00","5.00","5.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Threads","thread","65,536.00","65,536.00","65,536.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Launch Statistics","Waves Per SM","","0.52","0.52","0.52"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Block Limit SM","block","16.00","16.00","16.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Block Limit Registers","block","3.00","3.00","3.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Block Limit Shared Mem","block","5.00","5.00","5.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Block Limit Warps","block","3.00","3.00","3.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Theoretical Active Warps per SM","warp","48.00","48.00","48.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Theoretical Occupancy","%","100.00","100.00","100.00"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Achieved Occupancy","%","46.64","48.32","47.31"
"132290","test_paper_bench_f","127.0.0.1","rbgs_restrict_aggregated_kernel_f(float *, const float *, const bool *, float *, const bool *, int, int, int, int, float, float, float, float, int, int, int)","(8, 8, 8)","(8, 4, 4)","0","8.6","3","Occupancy","Achieved Active Warps Per SM","warp","22.39","23.19","22.71"
